,MAIN_SVVD,POL_CDE,POL_NME,POD_CDE,POD_NME,WBL_INTEVAL,MAIN_SVVD_SAILING_DATE,NUM,PRICE,binom
496,IC10-QSH-131 N,NSH,南沙,TSN,新港,2020-08-16 16:00:00,2020-08-20 23:00:00,0,0.0,0
497,IC10-QSH-131 N,NSH,南沙,TSN,新港,2020-08-16 18:00:00,2020-08-20 23:00:00,0,0.0,0
504,IC10-QSH-131 N,NSH,南沙,TSN,新港,2020-08-17 08:00:00,2020-08-20 23:00:00,0,0.0,0
505,IC10-QSH-131 N,NSH,南沙,TSN,新港,2020-08-17 10:00:00,2020-08-20 23:00:00,0,0.0,0
506,IC10-QSH-131 N,NSH,南沙,TSN,新港,2020-08-17 12:00:00,2020-08-20 23:00:00,0,0.0,0
508,IC10-QSH-131 N,NSH,南沙,TSN,新港,2020-08-17 14:00:00,2020-08-20 23:00:00,1,1073.0,1
509,IC10-QSH-131 N,NSH,南沙,TSN,新港,2020-08-17 16:00:00,2020-08-20 23:00:00,0,0.0,0
510,IC10-QSH-131 N,NSH,南沙,TSN,新港,2020-08-17 18:00:00,2020-08-20 23:00:00,0,0.0,0
520,IC10-QSH-131 N,NSH,南沙,TSN,新港,2020-08-18 08:00:00,2020-08-20 23:00:00,1,1073.0,1
521,IC10-QSH-131 N,NSH,南沙,TSN,新港,2020-08-18 10:00:00,2020-08-20 23:00:00,0,0.0,0
522,IC10-QSH-131 N,NSH,南沙,TSN,新港,2020-08-18 12:00:00,2020-08-20 23:00:00,0,0.0,0
523,IC10-QSH-131 N,NSH,南沙,TSN,新港,2020-08-18 14:00:00,2020-08-20 23:00:00,0,0.0,0
524,IC10-QSH-131 N,NSH,南沙,TSN,新港,2020-08-18 16:00:00,2020-08-20 23:00:00,0,0.0,0
525,IC10-QSH-131 N,NSH,南沙,TSN,新港,2020-08-18 18:00:00,2020-08-20 23:00:00,0,0.0,0
532,IC10-QSH-131 N,NSH,南沙,TSN,新港,2020-08-19 08:00:00,2020-08-20 23:00:00,0,0.0,0
533,IC10-QSH-131 N,NSH,南沙,TSN,新港,2020-08-19 10:00:00,2020-08-20 23:00:00,0,0.0,0
534,IC10-QSH-131 N,NSH,南沙,TSN,新港,2020-08-19 12:00:00,2020-08-20 23:00:00,0,0.0,0
535,IC10-QSH-131 N,NSH,南沙,TSN,新港,2020-08-19 14:00:00,2020-08-20 23:00:00,0,0.0,0
536,IC10-QSH-131 N,NSH,南沙,TSN,新港,2020-08-19 16:00:00,2020-08-20 23:00:00,0,0.0,0
537,IC10-QSH-131 N,NSH,南沙,TSN,新港,2020-08-19 18:00:00,2020-08-20 23:00:00,0,0.0,0
544,IC10-QSH-131 N,NSH,南沙,TSN,新港,2020-08-20 08:00:00,2020-08-20 23:00:00,0,0.0,0
546,IC10-QSH-131 N,NSH,南沙,TSN,新港,2020-08-20 10:00:00,2020-08-20 23:00:00,1,1073.0,1
550,IC10-QSH-148 N,NSH,南沙,TSN,新港,2021-04-28 08:00:00,2021-05-01 23:00:00,0,0.0,0
551,IC10-QSH-148 N,NSH,南沙,TSN,新港,2021-04-28 10:00:00,2021-05-01 23:00:00,0,0.0,0
552,IC10-QSH-148 N,NSH,南沙,TSN,新港,2021-04-28 12:00:00,2021-05-01 23:00:00,0,0.0,0
554,IC10-QSH-148 N,NSH,南沙,TSN,新港,2021-04-28 14:00:00,2021-05-01 23:00:00,2,1425.0,1
555,IC10-QSH-148 N,NSH,南沙,TSN,新港,2021-04-28 16:00:00,2021-05-01 23:00:00,0,0.0,0
556,IC10-QSH-148 N,NSH,南沙,TSN,新港,2021-04-28 18:00:00,2021-05-01 23:00:00,0,0.0,0
563,IC10-QSH-148 N,NSH,南沙,TSN,新港,2021-04-29 08:00:00,2021-05-01 23:00:00,0,0.0,0
564,IC10-QSH-148 N,NSH,南沙,TSN,新港,2021-04-29 10:00:00,2021-05-01 23:00:00,0,0.0,0
565,IC10-QSH-148 N,NSH,南沙,TSN,新港,2021-04-29 12:00:00,2021-05-01 23:00:00,0,0.0,0
567,IC10-QSH-148 N,NSH,南沙,TSN,新港,2021-04-29 14:00:00,2021-05-01 23:00:00,2,1625.0,1
571,IC10-QT6-118 N,NSH,南沙,TSN,新港,2020-07-19 08:00:00,2020-07-22 23:00:00,0,0.0,0
572,IC10-QT6-118 N,NSH,南沙,TSN,新港,2020-07-19 10:00:00,2020-07-22 23:00:00,0,0.0,0
573,IC10-QT6-118 N,NSH,南沙,TSN,新港,2020-07-19 12:00:00,2020-07-22 23:00:00,0,0.0,0
575,IC10-QT6-118 N,NSH,南沙,TSN,新港,2020-07-19 14:00:00,2020-07-22 23:00:00,1,800.0,1
579,IC10-Q40-119 N,NSH,南沙,TSN,新港,2020-05-28 08:00:00,2020-05-31 23:00:00,0,0.0,0
581,IC10-Q40-119 N,NSH,南沙,TSN,新港,2020-05-28 10:00:00,2020-05-31 23:00:00,1,458.0,1
582,IC10-Q40-119 N,NSH,南沙,TSN,新港,2020-05-28 12:00:00,2020-05-31 23:00:00,0,0.0,0
584,IC10-Q40-119 N,NSH,南沙,TSN,新港,2020-05-28 14:00:00,2020-05-31 23:00:00,3,458.0,1
586,IC10-Q40-119 N,NSH,南沙,TSN,新港,2020-05-28 16:00:00,2020-05-31 23:00:00,1,458.0,1
587,IC10-Q40-119 N,NSH,南沙,TSN,新港,2020-05-28 18:00:00,2020-05-31 23:00:00,0,0.0,0
594,IC10-Q40-119 N,NSH,南沙,TSN,新港,2020-05-29 08:00:00,2020-05-31 23:00:00,0,0.0,0
595,IC10-Q40-119 N,NSH,南沙,TSN,新港,2020-05-29 10:00:00,2020-05-31 23:00:00,0,0.0,0
597,IC10-Q40-119 N,NSH,南沙,TSN,新港,2020-05-29 12:00:00,2020-05-31 23:00:00,1,458.0,1
598,IC10-Q40-119 N,NSH,南沙,TSN,新港,2020-05-29 14:00:00,2020-05-31 23:00:00,0,0.0,0
600,IC10-Q40-119 N,NSH,南沙,TSN,新港,2020-05-29 16:00:00,2020-05-31 23:00:00,1,458.0,1
604,IC10-Q40-120 N,NSH,南沙,TSN,新港,2020-06-10 08:00:00,2020-06-14 23:00:00,0,0.0,0
605,IC10-Q40-120 N,NSH,南沙,TSN,新港,2020-06-10 10:00:00,2020-06-14 23:00:00,0,0.0,0
606,IC10-Q40-120 N,NSH,南沙,TSN,新港,2020-06-10 12:00:00,2020-06-14 23:00:00,0,0.0,0
607,IC10-Q40-120 N,NSH,南沙,TSN,新港,2020-06-10 14:00:00,2020-06-14 23:00:00,0,0.0,0
609,IC10-Q40-120 N,NSH,南沙,TSN,新港,2020-06-10 16:00:00,2020-06-14 23:00:00,1,458.0,1
610,IC10-Q40-120 N,NSH,南沙,TSN,新港,2020-06-10 18:00:00,2020-06-14 23:00:00,0,0.0,0
617,IC10-Q40-120 N,NSH,南沙,TSN,新港,2020-06-11 08:00:00,2020-06-14 23:00:00,0,0.0,0
618,IC10-Q40-120 N,NSH,南沙,TSN,新港,2020-06-11 10:00:00,2020-06-14 23:00:00,0,0.0,0
619,IC10-Q40-120 N,NSH,南沙,TSN,新港,2020-06-11 12:00:00,2020-06-14 23:00:00,0,0.0,0
621,IC10-Q40-120 N,NSH,南沙,TSN,新港,2020-06-11 14:00:00,2020-06-14 23:00:00,3,458.0,1
622,IC10-Q40-120 N,NSH,南沙,TSN,新港,2020-06-11 16:00:00,2020-06-14 23:00:00,0,0.0,0
623,IC10-Q40-120 N,NSH,南沙,TSN,新港,2020-06-11 18:00:00,2020-06-14 23:00:00,0,0.0,0
639,IC10-Q40-120 N,NSH,南沙,TSN,新港,2020-06-12 08:00:00,2020-06-14 23:00:00,1,458.0,1
640,IC10-Q40-120 N,NSH,南沙,TSN,新港,2020-06-12 10:00:00,2020-06-14 23:00:00,0,0.0,0
641,IC10-Q40-120 N,NSH,南沙,TSN,新港,2020-06-12 12:00:00,2020-06-14 23:00:00,0,0.0,0
642,IC10-Q40-120 N,NSH,南沙,TSN,新港,2020-06-12 14:00:00,2020-06-14 23:00:00,0,0.0,0
643,IC10-Q40-120 N,NSH,南沙,TSN,新港,2020-06-12 16:00:00,2020-06-14 23:00:00,0,0.0,0
644,IC10-Q40-120 N,NSH,南沙,TSN,新港,2020-06-12 18:00:00,2020-06-14 23:00:00,0,0.0,0
651,IC10-Q40-120 N,NSH,南沙,TSN,新港,2020-06-13 08:00:00,2020-06-14 23:00:00,0,0.0,0
653,IC10-Q40-120 N,NSH,南沙,TSN,新港,2020-06-13 10:00:00,2020-06-14 23:00:00,1,458.0,1
657,IC10-QT6-120 N,NSH,南沙,TSN,新港,2020-08-15 08:00:00,2020-08-17 23:00:00,0,0.0,0
659,IC10-QT6-120 N,NSH,南沙,TSN,新港,2020-08-15 10:00:00,2020-08-17 23:00:00,2,1073.0,1
660,IC10-QT6-120 N,NSH,南沙,TSN,新港,2020-08-15 12:00:00,2020-08-17 23:00:00,0,0.0,0
662,IC10-QT6-120 N,NSH,南沙,TSN,新港,2020-08-15 14:00:00,2020-08-17 23:00:00,1,1073.0,1
667,IC10-QSJ-128 N,NSH,南沙,TSN,新港,2020-11-17 08:00:00,2020-11-24 23:00:00,1,1850.0,1
668,IC10-QSJ-128 N,NSH,南沙,TSN,新港,2020-11-17 10:00:00,2020-11-24 23:00:00,0,0.0,0
669,IC10-QSJ-128 N,NSH,南沙,TSN,新港,2020-11-17 12:00:00,2020-11-24 23:00:00,0,0.0,0
670,IC10-QSJ-128 N,NSH,南沙,TSN,新港,2020-11-17 14:00:00,2020-11-24 23:00:00,0,0.0,0
671,IC10-QSJ-128 N,NSH,南沙,TSN,新港,2020-11-17 16:00:00,2020-11-24 23:00:00,0,0.0,0
672,IC10-QSJ-128 N,NSH,南沙,TSN,新港,2020-11-17 18:00:00,2020-11-24 23:00:00,0,0.0,0
679,IC10-QSJ-128 N,NSH,南沙,TSN,新港,2020-11-18 08:00:00,2020-11-24 23:00:00,0,0.0,0
680,IC10-QSJ-128 N,NSH,南沙,TSN,新港,2020-11-18 10:00:00,2020-11-24 23:00:00,0,0.0,0
681,IC10-QSJ-128 N,NSH,南沙,TSN,新港,2020-11-18 12:00:00,2020-11-24 23:00:00,0,0.0,0
682,IC10-QSJ-128 N,NSH,南沙,TSN,新港,2020-11-18 14:00:00,2020-11-24 23:00:00,0,0.0,0
683,IC10-QSJ-128 N,NSH,南沙,TSN,新港,2020-11-18 16:00:00,2020-11-24 23:00:00,0,0.0,0
684,IC10-QSJ-128 N,NSH,南沙,TSN,新港,2020-11-18 18:00:00,2020-11-24 23:00:00,0,0.0,0
691,IC10-QSJ-128 N,NSH,南沙,TSN,新港,2020-11-19 08:00:00,2020-11-24 23:00:00,0,0.0,0
692,IC10-QSJ-128 N,NSH,南沙,TSN,新港,2020-11-19 10:00:00,2020-11-24 23:00:00,0,0.0,0
693,IC10-QSJ-128 N,NSH,南沙,TSN,新港,2020-11-19 12:00:00,2020-11-24 23:00:00,0,0.0,0
695,IC10-QSJ-128 N,NSH,南沙,TSN,新港,2020-11-19 14:00:00,2020-11-24 23:00:00,1,1500.0,1
696,IC10-QSJ-128 N,NSH,南沙,TSN,新港,2020-11-19 16:00:00,2020-11-24 23:00:00,0,0.0,0
697,IC10-QSJ-128 N,NSH,南沙,TSN,新港,2020-11-19 18:00:00,2020-11-24 23:00:00,0,0.0,0
704,IC10-QSJ-128 N,NSH,南沙,TSN,新港,2020-11-20 08:00:00,2020-11-24 23:00:00,0,0.0,0
705,IC10-QSJ-128 N,NSH,南沙,TSN,新港,2020-11-20 10:00:00,2020-11-24 23:00:00,0,0.0,0
706,IC10-QSJ-128 N,NSH,南沙,TSN,新港,2020-11-20 12:00:00,2020-11-24 23:00:00,0,0.0,0
707,IC10-QSJ-128 N,NSH,南沙,TSN,新港,2020-11-20 14:00:00,2020-11-24 23:00:00,0,0.0,0
708,IC10-QSJ-128 N,NSH,南沙,TSN,新港,2020-11-20 16:00:00,2020-11-24 23:00:00,0,0.0,0
709,IC10-QSJ-128 N,NSH,南沙,TSN,新港,2020-11-20 18:00:00,2020-11-24 23:00:00,0,0.0,0
716,IC10-QSJ-128 N,NSH,南沙,TSN,新港,2020-11-21 08:00:00,2020-11-24 23:00:00,0,0.0,0
717,IC10-QSJ-128 N,NSH,南沙,TSN,新港,2020-11-21 10:00:00,2020-11-24 23:00:00,0,0.0,0
718,IC10-QSJ-128 N,NSH,南沙,TSN,新港,2020-11-21 12:00:00,2020-11-24 23:00:00,0,0.0,0
719,IC10-QSJ-128 N,NSH,南沙,TSN,新港,2020-11-21 14:00:00,2020-11-24 23:00:00,0,0.0,0
721,IC10-QSJ-128 N,NSH,南沙,TSN,新港,2020-11-21 16:00:00,2020-11-24 23:00:00,2,1300.0,1
725,IC10-Q40-117 N,NSH,南沙,TSN,新港,2020-04-24 08:00:00,2020-04-27 23:00:00,0,0.0,0
726,IC10-Q40-117 N,NSH,南沙,TSN,新港,2020-04-24 10:00:00,2020-04-27 23:00:00,0,0.0,0
727,IC10-Q40-117 N,NSH,南沙,TSN,新港,2020-04-24 12:00:00,2020-04-27 23:00:00,0,0.0,0
729,IC10-Q40-117 N,NSH,南沙,TSN,新港,2020-04-24 14:00:00,2020-04-27 23:00:00,3,458.0,1
731,IC10-Q40-117 N,NSH,南沙,TSN,新港,2020-04-24 16:00:00,2020-04-27 23:00:00,2,458.0,1
732,IC10-Q40-117 N,NSH,南沙,TSN,新港,2020-04-24 18:00:00,2020-04-27 23:00:00,0,0.0,0
740,IC10-Q40-117 N,NSH,南沙,TSN,新港,2020-04-25 10:00:00,2020-04-27 23:00:00,0,0.0,0
741,IC10-Q40-117 N,NSH,南沙,TSN,新港,2020-04-25 12:00:00,2020-04-27 23:00:00,0,0.0,0
743,IC10-Q40-117 N,NSH,南沙,TSN,新港,2020-04-25 14:00:00,2020-04-27 23:00:00,1,458.0,1
744,IC10-Q40-117 N,NSH,南沙,TSN,新港,2020-04-25 08:00:00,2020-04-27 23:00:00,1,458.0,1
748,IC10-QB3-061 N,NSH,南沙,TSN,新港,2019-12-08 08:00:00,2019-12-12 23:00:00,0,0.0,0
749,IC10-QB3-061 N,NSH,南沙,TSN,新港,2019-12-08 10:00:00,2019-12-12 23:00:00,0,0.0,0
750,IC10-QB3-061 N,NSH,南沙,TSN,新港,2019-12-08 12:00:00,2019-12-12 23:00:00,0,0.0,0
751,IC10-QB3-061 N,NSH,南沙,TSN,新港,2019-12-08 14:00:00,2019-12-12 23:00:00,0,0.0,0
753,IC10-QB3-061 N,NSH,南沙,TSN,新港,2019-12-08 16:00:00,2019-12-12 23:00:00,1,1208.0,1
754,IC10-QB3-061 N,NSH,南沙,TSN,新港,2019-12-08 18:00:00,2019-12-12 23:00:00,0,0.0,0
762,IC10-QB3-061 N,NSH,南沙,TSN,新港,2019-12-09 10:00:00,2019-12-12 23:00:00,0,0.0,0
763,IC10-QB3-061 N,NSH,南沙,TSN,新港,2019-12-09 12:00:00,2019-12-12 23:00:00,0,0.0,0
765,IC10-QB3-061 N,NSH,南沙,TSN,新港,2019-12-09 14:00:00,2019-12-12 23:00:00,2,1208.0,1
766,IC10-QB3-061 N,NSH,南沙,TSN,新港,2019-12-09 08:00:00,2019-12-12 23:00:00,1,1208.0,1
772,IC10-R3N-086 N,NSH,南沙,TSN,新港,2019-12-19 10:00:00,2019-12-21 23:00:00,2,1413.0,1
773,IC10-R3N-086 N,NSH,南沙,TSN,新港,2019-12-19 08:00:00,2019-12-21 23:00:00,1,1413.0,1
777,IC10-Q40-121 N,NSH,南沙,TSN,新港,2020-06-25 08:00:00,2020-06-28 23:00:00,0,0.0,0
779,IC10-Q40-121 N,NSH,南沙,TSN,新港,2020-06-25 10:00:00,2020-06-28 23:00:00,3,458.0,1
780,IC10-Q40-121 N,NSH,南沙,TSN,新港,2020-06-25 12:00:00,2020-06-28 23:00:00,0,0.0,0
781,IC10-Q40-121 N,NSH,南沙,TSN,新港,2020-06-25 14:00:00,2020-06-28 23:00:00,0,0.0,0
782,IC10-Q40-121 N,NSH,南沙,TSN,新港,2020-06-25 16:00:00,2020-06-28 23:00:00,0,0.0,0
783,IC10-Q40-121 N,NSH,南沙,TSN,新港,2020-06-25 18:00:00,2020-06-28 23:00:00,0,0.0,0
790,IC10-Q40-121 N,NSH,南沙,TSN,新港,2020-06-26 08:00:00,2020-06-28 23:00:00,0,0.0,0
792,IC10-Q40-121 N,NSH,南沙,TSN,新港,2020-06-26 10:00:00,2020-06-28 23:00:00,1,458.0,1
793,IC10-Q40-121 N,NSH,南沙,TSN,新港,2020-06-26 12:00:00,2020-06-28 23:00:00,0,0.0,0
794,IC10-Q40-121 N,NSH,南沙,TSN,新港,2020-06-26 14:00:00,2020-06-28 23:00:00,0,0.0,0
796,IC10-Q40-121 N,NSH,南沙,TSN,新港,2020-06-26 16:00:00,2020-06-28 23:00:00,1,458.0,1
797,IC10-Q40-121 N,NSH,南沙,TSN,新港,2020-06-26 18:00:00,2020-06-28 23:00:00,0,0.0,0
804,IC10-Q40-121 N,NSH,南沙,TSN,新港,2020-06-27 08:00:00,2020-06-28 23:00:00,0,0.0,0
806,IC10-Q40-121 N,NSH,南沙,TSN,新港,2020-06-27 10:00:00,2020-06-28 23:00:00,1,458.0,1
810,IC10-QNV-171 N,NSH,南沙,TSN,新港,2020-08-11 08:00:00,2020-08-16 23:00:00,0,0.0,0
811,IC10-QNV-171 N,NSH,南沙,TSN,新港,2020-08-11 10:00:00,2020-08-16 23:00:00,0,0.0,0
812,IC10-QNV-171 N,NSH,南沙,TSN,新港,2020-08-11 12:00:00,2020-08-16 23:00:00,0,0.0,0
814,IC10-QNV-171 N,NSH,南沙,TSN,新港,2020-08-11 14:00:00,2020-08-16 23:00:00,2,973.0,1
815,IC10-QNV-171 N,NSH,南沙,TSN,新港,2020-08-11 16:00:00,2020-08-16 23:00:00,0,0.0,0
816,IC10-QNV-171 N,NSH,南沙,TSN,新港,2020-08-11 18:00:00,2020-08-16 23:00:00,0,0.0,0
823,IC10-QNV-171 N,NSH,南沙,TSN,新港,2020-08-12 08:00:00,2020-08-16 23:00:00,0,0.0,0
824,IC10-QNV-171 N,NSH,南沙,TSN,新港,2020-08-12 10:00:00,2020-08-16 23:00:00,0,0.0,0
825,IC10-QNV-171 N,NSH,南沙,TSN,新港,2020-08-12 12:00:00,2020-08-16 23:00:00,0,0.0,0
826,IC10-QNV-171 N,NSH,南沙,TSN,新港,2020-08-12 14:00:00,2020-08-16 23:00:00,0,0.0,0
827,IC10-QNV-171 N,NSH,南沙,TSN,新港,2020-08-12 16:00:00,2020-08-16 23:00:00,0,0.0,0
828,IC10-QNV-171 N,NSH,南沙,TSN,新港,2020-08-12 18:00:00,2020-08-16 23:00:00,0,0.0,0
840,IC10-QNV-171 N,NSH,南沙,TSN,新港,2020-08-13 08:00:00,2020-08-16 23:00:00,2,973.0,1
841,IC10-QNV-171 N,NSH,南沙,TSN,新港,2020-08-13 10:00:00,2020-08-16 23:00:00,0,0.0,0
842,IC10-QNV-171 N,NSH,南沙,TSN,新港,2020-08-13 12:00:00,2020-08-16 23:00:00,0,0.0,0
843,IC10-QNV-171 N,NSH,南沙,TSN,新港,2020-08-13 14:00:00,2020-08-16 23:00:00,0,0.0,0
844,IC10-QNV-171 N,NSH,南沙,TSN,新港,2020-08-13 16:00:00,2020-08-16 23:00:00,0,0.0,0
845,IC10-QNV-171 N,NSH,南沙,TSN,新港,2020-08-13 18:00:00,2020-08-16 23:00:00,0,0.0,0
852,IC10-QNV-171 N,NSH,南沙,TSN,新港,2020-08-14 08:00:00,2020-08-16 23:00:00,0,0.0,0
853,IC10-QNV-171 N,NSH,南沙,TSN,新港,2020-08-14 10:00:00,2020-08-16 23:00:00,0,0.0,0
854,IC10-QNV-171 N,NSH,南沙,TSN,新港,2020-08-14 12:00:00,2020-08-16 23:00:00,0,0.0,0
856,IC10-QNV-171 N,NSH,南沙,TSN,新港,2020-08-14 14:00:00,2020-08-16 23:00:00,1,973.0,1
857,IC10-QNV-171 N,NSH,南沙,TSN,新港,2020-08-14 16:00:00,2020-08-16 23:00:00,0,0.0,0
858,IC10-QNV-171 N,NSH,南沙,TSN,新港,2020-08-14 18:00:00,2020-08-16 23:00:00,0,0.0,0
867,IC10-QNV-171 N,NSH,南沙,TSN,新港,2020-08-15 10:00:00,2020-08-16 23:00:00,1,973.0,1
868,IC10-QNV-171 N,NSH,南沙,TSN,新港,2020-08-15 08:00:00,2020-08-16 23:00:00,1,973.0,1
869,IC10-QNV-171 N,NSH,南沙,TSN,新港,2020-08-07 16:00:00,2020-08-16 23:00:00,1,800.0,1
873,IC10-R3N-112 N,NSH,南沙,TSN,新港,2021-03-03 08:00:00,2021-03-06 23:00:00,0,0.0,0
875,IC10-R3N-112 N,NSH,南沙,TSN,新港,2021-03-03 10:00:00,2021-03-06 23:00:00,1,1215.0,1
877,IC10-R3N-112 N,NSH,南沙,TSN,新港,2021-03-03 12:00:00,2021-03-06 23:00:00,2,1215.0,1
879,IC10-R3N-112 N,NSH,南沙,TSN,新港,2021-03-03 14:00:00,2021-03-06 23:00:00,4,1215.0,1
880,IC10-R3N-112 N,NSH,南沙,TSN,新港,2021-03-03 16:00:00,2021-03-06 23:00:00,0,0.0,0
881,IC10-R3N-112 N,NSH,南沙,TSN,新港,2021-03-03 18:00:00,2021-03-06 23:00:00,0,0.0,0
888,IC10-R3N-112 N,NSH,南沙,TSN,新港,2021-03-04 08:00:00,2021-03-06 23:00:00,0,0.0,0
890,IC10-R3N-112 N,NSH,南沙,TSN,新港,2021-03-04 10:00:00,2021-03-06 23:00:00,1,1215.0,1
892,IC10-R3N-112 N,NSH,南沙,TSN,新港,2021-03-04 12:00:00,2021-03-06 23:00:00,1,1215.0,1
894,IC10-R3N-112 N,NSH,南沙,TSN,新港,2021-03-04 14:00:00,2021-03-06 23:00:00,3,1215.0,1
896,IC10-R3N-112 N,NSH,南沙,TSN,新港,2021-03-04 16:00:00,2021-03-06 23:00:00,1,1215.0,1
897,IC10-R3N-112 N,NSH,南沙,TSN,新港,2021-03-04 18:00:00,2021-03-06 23:00:00,0,0.0,0
904,IC10-R3N-112 N,NSH,南沙,TSN,新港,2021-03-05 08:00:00,2021-03-06 23:00:00,0,0.0,0
906,IC10-R3N-112 N,NSH,南沙,TSN,新港,2021-03-05 10:00:00,2021-03-06 23:00:00,1,1215.0,1
911,IC10-Q40-123 N,NSH,南沙,TSN,新港,2020-07-18 08:00:00,2020-07-24 23:00:00,1,800.0,1
912,IC10-Q40-123 N,NSH,南沙,TSN,新港,2020-07-18 10:00:00,2020-07-24 23:00:00,0,0.0,0
913,IC10-Q40-123 N,NSH,南沙,TSN,新港,2020-07-18 12:00:00,2020-07-24 23:00:00,0,0.0,0
914,IC10-Q40-123 N,NSH,南沙,TSN,新港,2020-07-18 14:00:00,2020-07-24 23:00:00,0,0.0,0
915,IC10-Q40-123 N,NSH,南沙,TSN,新港,2020-07-18 16:00:00,2020-07-24 23:00:00,0,0.0,0
916,IC10-Q40-123 N,NSH,南沙,TSN,新港,2020-07-18 18:00:00,2020-07-24 23:00:00,0,0.0,0
923,IC10-Q40-123 N,NSH,南沙,TSN,新港,2020-07-19 08:00:00,2020-07-24 23:00:00,0,0.0,0
924,IC10-Q40-123 N,NSH,南沙,TSN,新港,2020-07-19 10:00:00,2020-07-24 23:00:00,0,0.0,0
925,IC10-Q40-123 N,NSH,南沙,TSN,新港,2020-07-19 12:00:00,2020-07-24 23:00:00,0,0.0,0
926,IC10-Q40-123 N,NSH,南沙,TSN,新港,2020-07-19 14:00:00,2020-07-24 23:00:00,0,0.0,0
927,IC10-Q40-123 N,NSH,南沙,TSN,新港,2020-07-19 16:00:00,2020-07-24 23:00:00,0,0.0,0
928,IC10-Q40-123 N,NSH,南沙,TSN,新港,2020-07-19 18:00:00,2020-07-24 23:00:00,0,0.0,0
935,IC10-Q40-123 N,NSH,南沙,TSN,新港,2020-07-20 08:00:00,2020-07-24 23:00:00,0,0.0,0
936,IC10-Q40-123 N,NSH,南沙,TSN,新港,2020-07-20 10:00:00,2020-07-24 23:00:00,0,0.0,0
937,IC10-Q40-123 N,NSH,南沙,TSN,新港,2020-07-20 12:00:00,2020-07-24 23:00:00,0,0.0,0
938,IC10-Q40-123 N,NSH,南沙,TSN,新港,2020-07-20 14:00:00,2020-07-24 23:00:00,0,0.0,0
939,IC10-Q40-123 N,NSH,南沙,TSN,新港,2020-07-20 16:00:00,2020-07-24 23:00:00,0,0.0,0
940,IC10-Q40-123 N,NSH,南沙,TSN,新港,2020-07-20 18:00:00,2020-07-24 23:00:00,0,0.0,0
947,IC10-Q40-123 N,NSH,南沙,TSN,新港,2020-07-21 08:00:00,2020-07-24 23:00:00,0,0.0,0
949,IC10-Q40-123 N,NSH,南沙,TSN,新港,2020-07-21 10:00:00,2020-07-24 23:00:00,1,800.0,1
950,IC10-Q40-123 N,NSH,南沙,TSN,新港,2020-07-21 12:00:00,2020-07-24 23:00:00,0,0.0,0
952,IC10-Q40-123 N,NSH,南沙,TSN,新港,2020-07-21 14:00:00,2020-07-24 23:00:00,2,800.0,1
957,IC10-QT6-117 N,NSH,南沙,TSN,新港,2020-07-02 08:00:00,2020-07-10 11:00:00,1,458.0,1
958,IC10-QT6-117 N,NSH,南沙,TSN,新港,2020-07-02 10:00:00,2020-07-10 11:00:00,0,0.0,0
959,IC10-QT6-117 N,NSH,南沙,TSN,新港,2020-07-02 12:00:00,2020-07-10 11:00:00,0,0.0,0
960,IC10-QT6-117 N,NSH,南沙,TSN,新港,2020-07-02 14:00:00,2020-07-10 11:00:00,0,0.0,0
961,IC10-QT6-117 N,NSH,南沙,TSN,新港,2020-07-02 16:00:00,2020-07-10 11:00:00,0,0.0,0
962,IC10-QT6-117 N,NSH,南沙,TSN,新港,2020-07-02 18:00:00,2020-07-10 11:00:00,0,0.0,0
969,IC10-QT6-117 N,NSH,南沙,TSN,新港,2020-07-03 08:00:00,2020-07-10 11:00:00,0,0.0,0
970,IC10-QT6-117 N,NSH,南沙,TSN,新港,2020-07-03 10:00:00,2020-07-10 11:00:00,0,0.0,0
971,IC10-QT6-117 N,NSH,南沙,TSN,新港,2020-07-03 12:00:00,2020-07-10 11:00:00,0,0.0,0
972,IC10-QT6-117 N,NSH,南沙,TSN,新港,2020-07-03 14:00:00,2020-07-10 11:00:00,0,0.0,0
973,IC10-QT6-117 N,NSH,南沙,TSN,新港,2020-07-03 16:00:00,2020-07-10 11:00:00,0,0.0,0
974,IC10-QT6-117 N,NSH,南沙,TSN,新港,2020-07-03 18:00:00,2020-07-10 11:00:00,0,0.0,0
981,IC10-QT6-117 N,NSH,南沙,TSN,新港,2020-07-04 08:00:00,2020-07-10 11:00:00,0,0.0,0
982,IC10-QT6-117 N,NSH,南沙,TSN,新港,2020-07-04 10:00:00,2020-07-10 11:00:00,0,0.0,0
983,IC10-QT6-117 N,NSH,南沙,TSN,新港,2020-07-04 12:00:00,2020-07-10 11:00:00,0,0.0,0
984,IC10-QT6-117 N,NSH,南沙,TSN,新港,2020-07-04 14:00:00,2020-07-10 11:00:00,0,0.0,0
985,IC10-QT6-117 N,NSH,南沙,TSN,新港,2020-07-04 16:00:00,2020-07-10 11:00:00,0,0.0,0
986,IC10-QT6-117 N,NSH,南沙,TSN,新港,2020-07-04 18:00:00,2020-07-10 11:00:00,0,0.0,0
993,IC10-QT6-117 N,NSH,南沙,TSN,新港,2020-07-05 08:00:00,2020-07-10 11:00:00,0,0.0,0
994,IC10-QT6-117 N,NSH,南沙,TSN,新港,2020-07-05 10:00:00,2020-07-10 11:00:00,0,0.0,0
995,IC10-QT6-117 N,NSH,南沙,TSN,新港,2020-07-05 12:00:00,2020-07-10 11:00:00,0,0.0,0
